model,source,stage,n,mu_hat,alpha_hat,ks_stat,mean,sd,q01,q50,q99
All empirical,empirical,B. years 1-4,8851,0.0,3.8794699794521175,0.10104029915079127,0.7566857884186432,5.414003638482167,-13.371327176636445,0.0,15.42888817528625
All empirical,empirical,C. years 5-7,6401,-0.19070829847287118,3.937164819826284,0.09094968404731696,-0.4293101121232969,5.62234487365489,-15.275857311920209,-0.19070829847287118,15.502144313699768
All empirical,empirical,D. years 8-20,17382,-0.07930790735506177,3.3630526676202637,0.10404127975652189,-0.22096704639996964,4.886889483909737,-13.966737360017662,-0.07930790735506177,13.73290705067161
Hurdle-TGRW-PG-ZD,simulated,B. years 1-4,200000,0.07580528195892265,4.934371289905307,0.09298520694626522,0.8085924654638844,8.8233497187579,-24.278915156325603,0.07580528195892265,29.25237126422607
Hurdle-TGRW-PG-ZD,simulated,C. years 5-7,150000,-0.08698122600305513,4.968737813372713,0.08724167801051852,-0.4829494984774307,9.117009469289052,-29.077026408540792,-0.08698122600305513,26.23017148672199
Hurdle-TGRW-PG-ZD,simulated,D. years 8-20,600000,0.0,4.2758160783361765,0.08356763697357383,-0.08992625053219669,8.026477786572768,-24.580259503863623,0.0,23.976864121677192
