year,n,frac_zero,mean_prod,median_prod,mean_log_prod_pos,var_log_prod_pos,q25_prod,q50_prod,q75_prod,q90_prod,q95_prod
0,50000,0.20858,4.319175644649354,3.599285901655728,1.4471956341250438,0.5862554780263146,1.0976589372560845,3.599285901655728,6.422423961507404,9.687649803671755,11.957967820141842
1,50000,0.20924,4.682179115741911,3.509770585747753,1.5027535336895097,0.5576954680525876,1.323592161605165,3.509770585747753,6.463782286620228,10.525184450121653,13.91150639018397
2,50000,0.14826,5.947113415903349,4.498588632307296,1.655360525758063,0.5912937997736805,2.1281875559447996,4.498588632307296,7.979572849038382,12.951368956054267,17.096546966109663
3,50000,0.11998,7.007187718521291,5.126087443542717,1.7660119855247882,0.6211284495463274,2.5711684794217264,5.126087443542717,9.134253462180503,15.064043469231313,20.530846911212343
4,50000,0.12174,7.4215498822062616,5.464911753519136,1.829506609681701,0.6143675855722577,2.7298836617644215,5.464911753519136,9.750055658834036,15.997102355385785,21.418223271475437
5,50000,0.11906,7.646355671258518,5.689385890515876,1.8643693390950256,0.5987000431837022,2.869532930734043,5.689385890515876,10.060056307420846,16.487778074575754,21.84252810311518
6,50000,0.12254,7.22757987692514,5.32311337904471,1.8047904078085046,0.6110728452812627,2.6555372156657797,5.32311337904471,9.501446178699766,15.538386654485377,20.67832601430913
7,50000,0.1202,6.943004774488188,5.031196502101421,1.7544688249272282,0.6227525289076586,2.536107543601398,5.031196502101421,9.084633286254597,14.958270209324306,20.079322755054235
8,50000,0.1403,6.6738583423002416,4.675572310693701,1.720178417529355,0.6530942830501935,2.2405489775355356,4.675572310693701,8.721469411295116,14.708688399820478,20.03454823388577
9,50000,0.1331,6.507769287175242,4.605313856897222,1.6911355102945973,0.647462494880113,2.2278803319707277,4.605313856897222,8.485051489108157,14.258729813044821,19.32790285891902
10,50000,0.1483,6.404835592559764,4.47309846057996,1.6793756087254386,0.6684522826153408,2.045985186424998,4.47309846057996,8.316320944902362,14.160704225038609,19.38523386753515
11,50000,0.14566,6.385834075815478,4.3783108014855205,1.6609792504352279,0.6965966674995152,2.001686379729209,4.3783108014855205,8.311269423759645,14.300337702287749,19.408007672353104
12,50000,0.15258,6.062982465811509,4.267638804778404,1.6377966990820014,0.6594400577926127,1.9542699757703192,4.267638804778404,7.973176394972689,13.469313232414667,18.380124184004682
13,50000,0.15086,6.042440000089256,4.097923873721786,1.6046091312143784,0.7105682259590603,1.8199647568645902,4.097923873721786,7.8290160568221525,13.4899715609709,18.702187222567385
14,50000,0.16926,5.646543065948361,3.814489461494723,1.556720347486513,0.7165516283226835,1.5884169812824043,3.814489461494723,7.34490855470069,12.777441272786339,17.902888530302118
15,50000,0.16258,5.736634256872612,3.8501011601873327,1.5618706398639575,0.7239265673822716,1.6345346839945933,3.8501011601873327,7.4313098894445435,13.033518931506723,18.091377267914957
16,50000,0.16696,5.794259648047612,3.886631769370394,1.576793925413686,0.7171693374163811,1.6370013396330947,3.886631769370394,7.484590582754727,13.151282085631648,18.31465885696804
17,50000,0.16828,5.937124306710925,3.9846002766106925,1.6054060235090455,0.7119652495982272,1.6826312874772682,3.9846002766106925,7.7007124944578145,13.457866740954797,18.733382397046768
18,50000,0.202,5.529350395406128,3.690001957199536,1.5787964786886792,0.7102564511105119,1.3093534311850306,3.690001957199536,7.289657475503193,12.751659558532845,17.869908959703178
19,50000,0.1895,5.6801238102546705,3.7673692442994673,1.5836326275757366,0.7159206414221703,1.4571602193103583,3.7673692442994673,7.404480894856807,13.03772745767786,18.157777423777862
20,50000,0.17692,5.663452237316417,3.7060915728043042,1.5559399781436118,0.7295638152072674,1.5196369844793143,3.7060915728043042,7.3052061663575625,12.85851020026227,17.944837512090515
