empirical_mean_y0,empirical_mean_y5,empirical_mean_y10,empirical_mean_y20,simulated_mean_y0,simulated_mean_y5,simulated_mean_y10,simulated_mean_y20,empirical_median_y0,empirical_median_y5,empirical_median_y10,empirical_median_y20,simulated_median_y0,simulated_median_y5,simulated_median_y10,simulated_median_y20,simulated_y20_q95,simulated_y20_q99,simulated_y20_max,ks_year_max_stat,ks_year_max_p,ks_cum_y5_stat,ks_cum_y5_p
4.3046789420568725,7.7293193247281256,6.428625690650365,5.797863158935677,4.312892346378452,195.65532764245094,1813.5565041944328,97930.14308246532,3.2254690051933212,6.352936743250421,4.6144047052993615,3.694654372707577,2.98269945533404,5.322362839884804,3.761040947177004,2.9007570629063983,8376.026522074677,221013.66198678836,2536209855.098396,0.1259304347826088,7.140180478428086e-10,0.26253681159420295,6.584634032520083e-42
