year,n,frac_zero,mean_prod,median_prod,mean_log_prod_pos,var_log_prod_pos,q25_prod,q50_prod,q75_prod,q90_prod,q95_prod
0,50000,0.20858,4.300162880948452,2.4917187749937058,1.1130660879496694,1.6578235306035145,0.28384203498253646,2.4917187749937058,6.277534782158795,11.334058834918247,15.06879979167321
1,50000,0.20982,4.884631264756862,3.1193343161138065,1.3778768332444544,1.076839824475019,0.6549832209231256,3.1193343161138065,6.745725138913238,11.794014959153525,15.977635595584722
2,50000,0.15218,5.675674225882376,3.977417016836898,1.5044147549524987,0.9563755073041267,1.5244435636609048,3.977417016836898,7.698629660879027,12.96171112183264,17.378700894286602
3,50000,0.11896,6.329510902777293,4.589925529249758,1.6058327853155967,0.8570105421970016,2.0901487940009913,4.589925529249758,8.445940587155977,13.922037659745042,18.487760524764262
4,50000,0.11706,6.718634466973883,4.922716577286627,1.67945118814675,0.8067129284755398,2.3178543559810754,4.922716577286627,8.878113376807176,14.715830284131876,19.67854231866204
5,50000,0.11316,7.0557916478635985,5.143205949890586,1.7271416515623548,0.7835070636365838,2.4875692912678926,5.143205949890586,9.310085800341298,15.36066444447063,20.455445417533348
6,50000,0.11906,6.702923400892017,4.7977297638888725,1.6695671802779959,0.8009262603285507,2.2376046323189103,4.7977297638888725,8.792459268026352,14.695328223371412,19.93163600187897
7,50000,0.11478,6.498780675146701,4.619383317324806,1.6296757592427409,0.8113913014302645,2.178431441085897,4.619383317324806,8.538080279027863,14.122102998632677,19.044693154038338
8,50000,0.1325,6.220693261747955,4.430920972688931,1.6061086631820098,0.8180162395561055,1.988063548602584,4.430920972688931,8.251665491995514,13.749757464022421,18.663849634584757
9,50000,0.1313,5.966202938027738,4.154278260692848,1.5416448442596093,0.8711786572696413,1.801763055715721,4.154278260692848,7.872434482593778,13.331022420467763,18.18747344810686
10,50000,0.14582,5.7726170774402235,3.9683694210794744,1.5229932665600951,0.8719633352268725,1.6511134865749826,3.9683694210794744,7.633858249407928,13.030209013387404,17.908942009267175
11,50000,0.14472,5.645035587161195,3.908800031133338,1.4984049951108611,0.8663892742909228,1.6155120874886184,3.908800031133338,7.44522139368223,12.665351426078153,17.310837169160592
12,50000,0.1503,5.593348819740711,3.812768612573013,1.4909302906288289,0.8825283821828575,1.5467334209113484,3.812768612573013,7.417329876525174,12.701733078281734,17.403634330325605
13,50000,0.14818,5.553444560605022,3.7875882629317466,1.4830776182822918,0.876268717950302,1.5693540254715752,3.7875882629317466,7.332498288904038,12.60712406056118,17.170480677741207
14,50000,0.16948,5.424820143100699,3.657625299808797,1.4843775060081457,0.8750354583619383,1.3818696188512405,3.657625299808797,7.237952790620359,12.510549076556522,17.02546065463657
15,50000,0.16218,5.446530021556777,3.581477796540061,1.4537540397827424,0.9466965401838474,1.3550836415768033,3.581477796540061,7.168230435136154,12.583673671434758,17.518604551615308
16,50000,0.1686,5.336207685140744,3.511686853101059,1.4416445776061348,0.9302762088854533,1.2811934984511708,3.511686853101059,7.01371585129395,12.34659746378988,16.932602415181215
17,50000,0.16646,5.354637487539807,3.497273317411069,1.4404299151460094,0.931874825013179,1.2854014141101564,3.497273317411069,7.0126454785188175,12.412346927416527,17.30432338813623
18,50000,0.19972,5.133077898286176,3.2735900409274707,1.4360064049846843,0.9452690872316406,0.9677726611382615,3.2735900409274707,6.81888896784085,12.19124413000838,16.931882331347357
19,50000,0.18438,5.171720091889948,3.3534575535276065,1.4211594562797012,0.9720692690703586,1.0938473119111758,3.3534575535276065,6.819533632448274,12.128940863975755,16.944939265690888
20,50000,0.1744,5.211964247524574,3.4086152065541144,1.4184482885069767,0.9675996649120678,1.1914457812525212,3.4086152065541144,6.8817160229484875,12.082196240721323,16.726770721997852
