year,n,frac_zero,mean_prod,median_prod,mean_log_prod_pos,var_log_prod_pos,q25_prod,q50_prod,q75_prod,q90_prod,q95_prod
0,1000,0.217,3.9380060077136783,2.1556064941847213,1.0125640908635878,1.6935704879877727,0.24413391461356118,2.1556064941847213,5.291312675942374,10.26999779510561,14.8588471500442
1,1000,0.28,3.939192878634025,2.679598528968804,1.3514482610057315,0.8730442111237391,0.0,2.679598528968804,5.760156201250105,10.090212267630056,13.373241779702989
2,1000,0.169,5.471816925019157,3.93540760029145,1.5116432031864986,0.9199316164733718,1.3913908390721839,3.93540760029145,7.518889557542816,12.633002671476808,16.11900371252491
3,1000,0.132,6.5041716377916945,4.94721750031719,1.6757563884572855,0.8047783625734147,2.2373888708675937,4.94721750031719,8.981543696109913,13.690201817329331,18.3077941168956
4,1000,0.141,6.871542037213602,5.343670474947121,1.7547144231692542,0.7961809267447097,2.280549897415765,5.343670474947121,9.339941440680983,15.163906688323427,19.246997947209312
5,1000,0.142,7.340079068833305,5.44196171486478,1.8190697840734136,0.7926940739737366,2.5480934926104712,5.44196171486478,9.874765129962311,16.185852260528122,22.410290113097304
6,1000,0.141,7.172064495233001,4.83174828427734,1.7389855931845442,0.9070837227139504,2.204566526498506,4.83174828427734,9.919088882909367,15.983184495737225,23.478076054249797
7,1000,0.128,6.723334794741978,4.851816425845202,1.6867074492532532,0.795108140203719,2.2414245368507153,4.851816425845202,8.877340036418786,15.631919550775175,20.951079508063845
8,1000,0.143,6.241129755562717,4.350803615614675,1.6285639349654313,0.8298310626294955,1.980050868163197,4.350803615614675,8.320784627877494,14.159275731639676,19.126065045357493
9,1000,0.156,6.141611500431854,4.484259222271673,1.631723734919034,0.8037861993124226,1.7641824775361978,4.484259222271673,8.599069178632604,13.593263581821638,18.77272707014156
10,1000,0.176,6.107010201374674,4.162690896727011,1.6163682220743838,0.8812066010433295,1.605547397378584,4.162690896727011,8.383321466704144,14.208217344903746,19.079153047792275
11,1000,0.169,6.288489682245811,4.141543553894561,1.6283482282663528,0.8706121046114883,1.6258841564971793,4.141543553894561,8.134212004563658,14.771532452301017,20.46521159291869
12,1000,0.151,6.109054617863152,4.350059429232402,1.5918705020243136,0.8974981306703159,1.675662833031486,4.350059429232402,8.198657676643053,14.433692804408757,19.40054285010037
13,1000,0.146,6.202351257881606,4.258357449326837,1.5649796282323272,0.9015981360551845,1.5977058382828493,4.258357449326837,8.109250695910166,13.42532899717105,19.326137776427522
14,1000,0.18,5.649408646390765,3.7838876366433007,1.5450819805670224,0.9153615742655016,1.4851937110545976,3.7838876366433007,7.634450249966335,13.726857236039834,18.70103584479006
15,1000,0.161,5.757015600402932,3.6830202209934297,1.5102498896731966,0.8631204832539854,1.5157353857502058,3.6830202209934297,7.388660284750442,12.203198793194293,16.899834589362552
16,1000,0.186,5.469253127360236,3.6450345665127077,1.5115114887543237,0.8916647379600725,1.2158349547222023,3.6450345665127077,7.521275469529567,12.842490000586574,18.06980366036551
17,1000,0.181,5.365777181612015,3.7162844051370123,1.496401076248654,0.8565406361961709,1.2984994536667078,3.7162844051370123,7.194888570655137,12.118122468160653,16.448366683914994
18,1000,0.207,5.172708847327156,3.382119724979952,1.493435416699783,0.8124919609990586,1.031774424704556,3.382119724979952,6.8978946353676704,12.211736192851957,17.175496490232245
19,1000,0.212,5.398697664635604,3.572102285607359,1.5398673822736446,0.8608165767303928,1.0209343928124135,3.572102285607359,7.2617712850816485,12.722006799251988,17.698353343182827
20,1000,0.18,5.681778136235514,3.68282416142248,1.498993099582673,0.9910845802998868,1.207319156592147,3.68282416142248,7.385644019163191,13.319749508560664,18.76709620172415
